Date,Open,High,Low,Close,Volume,Adjusted,Symbol,EPS,Dividend
2017-07-06,121.528,121.869,120.837,120.800003,2702600,120.612968,MA,2.9,0.85
2017-07-07,121.578,122.91,121.258,122.199997,2119000,122.010796,MA,2.9,0.85
2017-07-10,122.349,123.381,122.009,122.730003,2886900,122.539978,MA,2.9,0.85
2017-07-11,123,124.903,122.69,124.230003,3885700,124.037659,MA,2.9,0.85
2017-07-12,125.194,125.945,124.793,125.279999,2770400,125.086029,MA,2.9,0.85
2017-07-13,125.815,126.596,125.564,125.470001,3330900,125.275734,MA,2.9,0.85
2017-07-14,125.755,127.728,125.755,127.010002,2690800,126.813354,MA,2.9,0.85
2017-07-17,127.457,127.778,126.736,127.43,2291700,127.232704,MA,2.9,0.85
2017-07-18,127.307,128.359,127.197,127.730003,3732800,127.532242,MA,2.9,0.85
2017-07-19,127.928,128.469,127.758,128.039993,2550400,127.841751,MA,2.9,0.85
2017-07-20,128.599,129.04,128.138,128.470001,2350300,128.271088,MA,2.9,0.85
2017-07-21,128.729,130.402,128.519,129.270004,4375500,129.069855,MA,2.9,0.85
2017-07-24,129.591,130.101,128.799,129.520004,3065400,129.319473,MA,2.9,0.85
2017-07-25,130.202,130.382,129.42,129.979996,2476000,129.778748,MA,2.9,0.85
2017-07-26,130.121,131.383,129.961,130.990005,3547800,130.787201,MA,2.9,0.85
2017-07-27,132.205,132.405,126.746,128.929993,4914500,128.730377,MA,2.9,0.85
2017-07-28,129.16,130.192,127.507,127.910004,5257900,127.71196,MA,2.9,0.85
2017-07-31,128.198,128.649,127.598,127.800003,3347500,127.602135,MA,3.14,0.85
2017-08-01,128.86,130.182,128.699,129.490005,4010500,129.28952,MA,3.15,0.85
2017-08-02,129.941,130.813,129.38,130.610001,3578600,130.407776,MA,3.15,0.85
2017-08-03,130.602,130.772,129.44,129.889999,2568100,129.688889,MA,3.15,0.85
2017-08-04,130.422,130.452,129.641,129.820007,2208100,129.619003,MA,3.15,0.85
2017-08-07,130.192,130.702,129.751,130.380005,1585600,130.178146,MA,3.15,0.85
2017-08-08,130.332,130.512,129.501,129.839996,2062800,129.638962,MA,3.15,0.85
2017-08-09,129.29,130.232,128.97,129.720001,1789900,129.51915,MA,3.15,0.85
2017-08-10,129.37,129.611,127.788,127.669998,2590400,127.472328,MA,3.15,0.85
2017-08-11,128.359,129.621,128.058,128.550003,2484300,128.350967,MA,3.15,0.85
2017-08-14,129.43,131.494,129.2,131.089996,2793300,130.887024,MA,3.15,0.85
2017-08-15,131.624,132.195,131.153,131.580002,2155600,131.376282,MA,3.15,0.85
2017-08-16,132.375,132.836,132.014,132.369995,2000700,132.165054,MA,3.15,0.85
2017-08-17,132.365,132.705,131.023,130.880005,2673000,130.677368,MA,3.15,0.85
2017-08-18,130.762,132.175,130.562,131.139999,3167300,130.936951,MA,3.15,0.85
2017-08-21,131.554,132.295,131.333,131.940002,1807600,131.735718,MA,3.15,0.85
2017-08-22,132.715,134.448,132.485,133.800003,2180100,133.592834,MA,3.15,0.85
2017-08-23,133.387,133.687,132.876,133.070007,2006400,132.863983,MA,3.15,0.85
2017-08-24,133.437,133.667,132.185,132.960007,2046600,132.75415,MA,3.15,0.85
2017-08-25,133.507,133.807,132.766,132.75,2215500,132.544464,MA,3.15,0.85
2017-08-28,133.356,134.208,132.916,133.850006,2154700,133.642761,MA,3.15,0.85
2017-08-29,133.306,134.418,132.946,133.839996,2122000,133.632767,MA,3.15,0.85
2017-08-30,134.138,134.448,133.687,133.800003,3224500,133.592834,MA,3.15,0.85
2017-08-31,134.408,134.709,133.487,133.300003,4374700,133.093613,MA,3.15,0.85
2017-09-01,134.048,134.108,133.346,133.240005,2446600,133.033707,MA,3.15,0.85
2017-09-05,133.046,133.136,131.884,132.660004,2726500,132.454605,MA,3.15,0.85
2017-09-06,133.196,133.867,132.796,132.889999,3652100,132.68425,MA,3.15,0.85
2017-09-07,136.291,138.855,135.86,136.529999,7269000,136.318604,MA,3.15,0.85
2017-09-08,136.431,137.954,136.271,137.220001,4451300,137.007538,MA,3.15,0.85
2017-09-11,139.576,142.21,139.396,141.990005,5457600,141.770157,MA,3.15,0.85
2017-09-12,142.881,143.743,142.03,142.419998,3775000,142.199493,MA,3.15,0.85
2017-09-13,142.24,142.35,139.756,140.100006,3613800,139.883087,MA,3.15,0.85
2017-09-14,139.716,142.02,139.586,141.470001,4179400,141.250961,MA,3.15,0.85
2017-09-15,142.541,142.911,140.027,141.580002,6152500,141.360794,MA,3.15,0.85
2017-09-18,141.88,141.91,140.728,141.399994,2843500,141.181061,MA,3.15,0.85
2017-09-19,142.15,143.813,142.09,142.490005,4179000,142.269394,MA,3.15,0.85
2017-09-20,142.471,143.292,141.639,142.240005,2749700,142.019775,MA,3.15,0.85
2017-09-21,141.91,142.4,141.409,141.720001,2835300,141.50058,MA,3.15,0.85
2017-09-22,141.719,142.621,141.719,141.889999,1860400,141.670319,MA,3.15,0.85
2017-09-25,142.29,142.32,138.655,138.570007,5541200,138.355453,MA,3.15,0.85
2017-09-26,139.236,139.596,137.964,138.369995,3162600,138.155762,MA,3.15,0.85
2017-09-27,139.015,140.397,138.765,139.669998,3716800,139.453751,MA,3.15,0.85
2017-09-28,139.656,140.427,139.055,140.199997,2732000,139.982925,MA,3.15,0.85
2017-09-29,141.048,141.96,140.638,141.199997,2603200,140.981384,MA,3.15,0.85
2017-10-02,142.12,143.152,141.689,141.820007,2300700,141.600433,MA,3.15,0.85
2017-10-03,142.21,143.402,141.92,143.020004,2514500,142.798569,MA,3.15,0.85
2017-10-04,142.951,143.222,141.539,142.089996,3245700,141.869995,MA,3.15,0.85
2017-10-05,142.56,143.78,142.43,143.75,2723000,143.75,MA,3.15,0.88
2017-10-06,143.5,143.78,142.77,143.520004,3067400,143.520004,MA,3.15,0.88
2017-10-09,143.48,145.18,142.9,144.550003,2557700,144.550003,MA,3.15,0.88
2017-10-10,144.78,146.37,144.78,145.649994,2593400,145.649994,MA,3.15,0.88
2017-10-11,145.6,147.12,145.6,146.850006,3341900,146.850006,MA,3.15,0.88
2017-10-12,146.83,148.16,146.44,146.740005,3226200,146.740005,MA,3.15,0.88
2017-10-13,147.51,148.45,147.29,147.339996,2337300,147.339996,MA,3.15,0.88
2017-10-16,148.04,148.04,145.16,146.220001,2590100,146.220001,MA,3.15,0.88
2017-10-17,146.33,146.46,145.53,145.929993,3002400,145.929993,MA,3.15,0.88
2017-10-18,145.83,146.77,145.6,146.190002,2525900,146.190002,MA,3.15,0.88
2017-10-19,145.39,146.12,144.66,144.979996,4169900,144.979996,MA,3.15,0.88
2017-10-20,145.63,145.73,144.57,145.380005,3547300,145.380005,MA,3.15,0.88
2017-10-23,146,146.5,145.3,145.559998,2514500,145.559998,MA,3.15,0.88
2017-10-24,146.19,146.49,145.35,145.800003,2918400,145.800003,MA,3.15,0.88
2017-10-25,146.5,146.98,145.21,146.240005,3439700,146.240005,MA,3.15,0.88
2017-10-26,147,147.37,146.35,146.589996,2574900,146.589996,MA,3.15,0.88
2017-10-27,146.83,148.52,146.06,148.520004,3491900,148.520004,MA,3.15,0.88
2017-10-30,151.3,151.48,148.58,148.949997,6555700,148.949997,MA,3.15,0.88
2017-10-31,150.63,152,146.15,148.770004,7613700,148.770004,MA,3.49,0.88
2008-03-19,18.515,21.472,17.115,14.125,708486000,11.347786,V,0.14,0
2008-03-20,18.173,20.227,17.893,16.0875,198985200,12.924424,V,0.14,0
2008-03-24,20.924,21.067,18.36,14.9325,149566400,11.996516,V,0.14,0
2008-03-25,18.852,19.994,18.615,15.8125,87092000,12.703491,V,0.14,0
2008-03-26,19.521,20.065,19.16,15.99,43111600,12.846092,V,0.14,0
2008-03-27,19.931,20.146,19.496,15.7275,39829600,12.635204,V,0.14,0
2008-03-28,19.72,19.742,19.343,15.69,24675200,12.605078,V,0.14,0
2008-03-31,19.48,19.754,19.309,15.59,22157200,12.52474,V,0.14,0
2008-04-01,19.623,19.816,18.768,15.4025,60410800,12.374107,V,0.14,0
2008-04-02,19.206,19.393,18.827,15.58,43836400,12.516705,V,0.14,0
2008-04-03,19.278,20.628,19.237,16.375,100868000,13.155398,V,0.14,0
2008-04-04,20.196,20.327,19.838,16.120001,36394400,12.950537,V,0.14,0
2008-04-07,20.258,20.476,19.922,16.26,28301600,13.06301,V,0.14,0
2008-04-08,20.196,21.235,20.168,17.022499,53925600,13.675584,V,0.14,0
2008-04-09,21.297,21.385,20.417,16.4475,48324400,13.213645,V,0.14,0
2008-04-10,20.588,20.765,20.261,16.5275,22372000,13.277912,V,0.14,0
2008-04-11,20.305,20.778,20.305,16.5275,26421600,13.277912,V,0.14,0
2008-04-14,20.756,20.924,20.392,16.42,28443600,13.191549,V,0.14,0
2008-04-15,20.628,20.709,19.916,16.0875,23888000,12.924424,V,0.14,0
2008-04-16,20.09,20.834,20.09,16.535,25136800,13.283938,V,0.14,0
2008-04-17,20.619,21.083,20.541,16.76,22459600,13.464701,V,0.14,0
2008-04-18,21.164,21.923,20.912,17.25,104099600,13.858358,V,0.14,0
2008-04-21,21.621,22.561,21.425,17.7425,58848000,14.254024,V,0.14,0
2008-04-22,22.38,22.53,21.783,17.57,47357600,14.115439,V,0.14,0
2008-04-23,22.079,22.312,21.686,17.52,37319600,14.075268,V,0.14,0
2008-04-24,22.156,22.713,21.795,18.075001,38086800,14.52115,V,0.24,0
2008-04-25,23.65,23.675,23,18.775,101460000,15.083514,V,0.24,0
2008-04-28,23.806,24.051,23.308,18.907499,132517200,15.189966,V,0.24,0
2008-04-29,23.074,25.169,22.094,20.219999,197308400,16.244406,V,0.24,0
2008-04-30,25.33,26.392,25.228,20.862499,147543600,16.760572,V,0.24,0
2008-05-01,26.261,27.272,26.108,21.35,116395600,17.152227,V,0.24,0
2008-05-02,27.163,27.229,25.206,20.6875,136648800,16.619989,V,0.24,0
2008-05-05,25.782,26.606,25.15,21.264999,70377200,17.083941,V,0.24,0
2008-05-06,26.597,27.431,26.373,21.8825,75913200,17.580029,V,0.24,0
2008-05-07,27.642,27.957,27.278,22.125,100464800,17.774847,V,0.24,0
2008-05-08,27.851,27.929,26.743,21.825001,92836400,17.533836,V,0.24,0
2008-05-09,26.703,26.97,25.679,20.715,94312000,16.642076,V,0.24,0
2008-05-12,26.031,26.289,24.303,20.475,147471600,16.449268,V,0.24,0
2008-05-13,25.464,25.984,25.141,20.594999,53249600,16.545668,V,0.24,0
2008-05-14,25.922,26.248,25.346,20.557501,51400400,16.515543,V,0.24,0
2008-05-15,25.682,25.806,25.24,20.5625,36688800,16.519564,V,0.24,0
2008-05-16,25.738,25.782,25.287,20.592501,34066800,16.543663,V,0.24,0
2008-05-19,25.601,26.37,25.564,20.83,45473200,16.734468,V,0.24,0
2008-05-20,25.791,26.09,25.489,20.684999,40702000,16.617971,V,0.24,0
2008-05-21,25.729,25.962,25.057,20.2125,41831600,16.238379,V,0.24,0
2008-05-22,25.072,25.081,23.7,19.327499,85283600,15.527383,V,0.24,0
2008-05-23,23.6,24.058,23.376,19.0875,42196400,15.33457,V,0.24,0
2008-05-27,23.936,24.565,23.14,19.684999,62776400,15.814594,V,0.24,0
2008-05-28,24.985,25.502,24.755,20.48,52996000,16.453283,V,0.24,0
2008-05-29,25.962,27.057,25.831,21.3125,100613200,17.122089,V,0.24,0
2008-05-30,26.768,27.247,26.703,21.59,72016000,17.345037,V,0.24,0
2008-06-02,26.827,27.057,26.326,21.5175,36856000,17.286789,V,0.24,0
2008-06-03,27.076,27.369,26.771,21.889999,48411600,17.586054,V,0.24,0
2008-06-04,27.098,27.415,26.538,21.370001,40684400,17.168289,V,0.24,0
2008-06-05,26.905,27.148,26.634,21.809999,27059600,17.521778,V,0.24,0
2008-06-06,26.731,26.759,25.999,20.9125,41748000,16.800749,V,0.24,0
2008-06-09,26.139,26.435,25.069,20.535,45240000,16.497471,V,0.24,0
2008-06-10,24.988,25.788,24.773,20.077499,36048400,16.129921,V,0.24,0
2008-06-11,25.206,25.206,24.148,19.434999,56996400,15.613756,V,0.24,0
2008-06-12,24.568,25.134,24.444,19.889999,44605600,15.979287,V,0.24,0
2008-06-13,24.976,25.458,24.941,20.3825,30689200,16.374952,V,0.24,0
2008-06-16,25.355,25.984,25.237,20.817499,34384000,16.724424,V,0.24,0
2008-06-17,26.171,26.444,26.04,21.1675,33277600,17.005615,V,0.24,0
2008-06-18,26.052,26.357,25.965,20.965,33724000,16.842922,V,0.24,0
2008-06-19,25.978,26.264,25.399,21.067499,36925200,16.925272,V,0.24,0
2008-06-20,25.819,26.295,25.75,20.8925,42546800,16.784681,V,0.24,0
2008-06-23,26.093,26.248,25.212,20.264999,30141200,16.280556,V,0.24,0
2008-06-24,24.913,25.81,24.431,20.665001,49891200,16.60191,V,0.24,0
2008-06-25,25.94,26.27,25.474,20.514999,50711600,16.481403,V,0.24,0
2008-06-26,25.081,25.125,24.279,19.775,76562800,15.886908,V,0.24,0
2008-06-27,24.521,25.788,24.444,20.65,176022800,16.589861,V,0.24,0
2008-06-30,25.52,25.778,24.988,20.327499,49301200,16.33077,V,0.24,0
2008-07-01,24.783,25.333,24.646,20.352501,44921600,16.350857,V,0.24,0
2008-07-02,25.486,25.642,24.677,19.855,33804000,15.951166,V,0.24,0
2008-07-03,24.696,24.836,24.039,19.5175,28738800,15.680025,V,0.24,0
2008-07-07,24.428,24.876,23.028,18.905001,79944400,15.187953,V,0.24,0
2008-07-08,23.305,24.739,22.483,19.764999,95796400,15.878866,V,0.24,0
2008-07-09,24.584,24.615,23.463,18.967501,55322000,15.238166,V,0.24,0
2008-07-10,23.575,24.154,22.993,19.3125,52812000,15.515334,V,0.24,0
2008-07-11,23.526,24.101,23.028,18.637501,54645200,14.973051,V,0.24,0
2008-07-14,23.678,23.706,22.561,18.145,42679600,14.577383,V,0.24,0
2008-07-15,22.175,22.191,20.94,17.105,84268800,13.741864,V,0.24,0
2008-07-16,21.263,22.58,20.697,18.057501,92448800,14.507086,V,0.24,0
2008-07-17,22.934,23.357,22.203,18.764999,67268800,15.075481,V,0.24,0
2008-07-18,23.102,23.18,22.443,18.35,46632000,14.742077,V,0.24,0
2008-07-21,23,23.32,22.271,17.975,52937200,14.440808,V,0.24,0
2008-07-22,21.658,23.099,21.129,18.512501,65408000,14.872624,V,0.24,0
2008-07-23,22.872,23.339,22.592,18.3125,49942800,14.71195,V,0.24,0
2008-07-24,22.692,22.944,21.77,17.52,36625600,14.075268,V,0.24,0
2008-07-25,21.951,22.514,21.493,17.99,38690800,14.452859,V,0.37,0
2008-07-28,22.533,22.903,21.861,17.637501,35699200,14.169666,V,0.37,0
2008-07-29,22.103,23.641,22.097,18.9925,49040400,15.258252,V,0.37,0
2008-07-30,24.039,24.552,23.112,19.612499,76089200,15.75635,V,0.37,0
2008-07-31,23.718,24.319,22.247,18.264999,148888800,14.673793,V,0.37,0
2008-08-01,22.81,23.059,21.892,17.932501,61715600,14.406667,V,0.37,0
2008-08-04,22.331,22.903,22.25,18.125,42686000,14.561314,V,0.37,0
2008-08-05,22.779,23.099,22.505,18.4,34354800,14.78225,V,0.37,0
2008-08-06,22.654,22.657,22.116,17.870001,40924000,14.356457,V,0.37,0
2008-08-07,22.026,22.172,21.578,17.375,43847200,13.958776,V,0.37,0
2008-08-08,21.711,22.67,21.506,18.15,36354400,14.581401,V,0.37,0
2008-08-11,22.542,23.806,22.39,18.6975,55289200,15.021252,V,0.37,0
2008-08-12,23.09,23.277,22.592,18.200001,33734400,14.621574,V,0.37,0
2008-08-13,22.508,22.947,22.424,18.4825,29924800,14.934691,V,0.37,0.105
2008-08-14,22.855,23.449,22.771,18.945,25839200,15.308409,V,0.37,0.105
2008-08-15,23.51,23.678,23.152,18.9475,26003200,15.310431,V,0.37,0.105
2008-08-18,23.396,23.591,22.938,18.735001,25850400,15.138722,V,0.37,0.105
2008-08-19,23.034,23.278,22.774,18.434999,21104800,14.896302,V,0.37,0.105
2008-08-20,22.926,23.114,22.79,18.6425,18118800,15.063976,V,0.37,0.105
2008-08-21,22.882,23.093,22.644,18.594999,15544800,15.02559,V,0.37,0.105
2008-08-22,23.316,23.449,22.845,18.522499,20955600,14.96701,V,0.37,0.105
2008-08-25,22.746,23.17,22.626,18.33,18039600,14.811461,V,0.37,0.105
2008-08-26,22.793,22.988,22.545,18.334999,18667200,14.815502,V,0.37,0.105
2008-08-27,22.595,23.049,22.539,18.612499,19141600,15.039733,V,0.37,0.105
2008-08-28,23.127,23.455,22.947,18.9125,26741200,15.282153,V,0.37,0.105
2008-08-29,23.192,23.514,23.111,18.975,19326400,15.332652,V,0.37,0.105
2008-09-02,23.77,23.978,23.015,18.747499,29898400,15.14882,V,0.37,0.105
2008-09-03,23.068,23.309,22.298,18.262501,35400800,14.756922,V,0.37,0.105
2008-09-04,22.437,22.471,21.58,17.625,37670000,14.241789,V,0.37,0.105
2008-09-05,21.648,22.27,21.425,17.940001,40616800,14.496327,V,0.37,0.105
2008-09-08,22.743,22.984,21.249,17.525,56669600,14.160984,V,0.37,0.105
2008-09-09,21.766,21.766,20.785,16.872499,49882000,13.633734,V,0.37,0.105
2008-09-10,20.813,21.626,20.615,17.26,43936800,13.946854,V,0.37,0.105
2008-09-11,20.856,22.078,20.745,17.737499,47132000,14.332694,V,0.37,0.105
2008-09-12,21.636,22.171,21.425,17.9125,28240400,14.474107,V,0.37,0.105
2008-09-15,21.243,21.96,21.119,17.344999,38734400,14.015534,V,0.37,0.105
2008-09-16,20.611,21.335,20.11,16.5875,83596400,13.403442,V,0.37,0.105
2008-09-17,20.361,21.023,19.804,16.022499,67536800,12.946899,V,0.37,0.105
2008-09-18,19.863,20.803,18.062,16.725,84189200,13.514552,V,0.37,0.105
2008-09-19,21.97,22.016,20.741,17.3925,68941600,14.053918,V,0.37,0.105
2008-09-22,21.323,21.345,20.079,16.295,46266400,13.16709,V,0.37,0.105
2008-09-23,20.373,20.874,19.835,16.725,43803600,13.514552,V,0.37,0.105
2008-09-24,20.745,20.952,20.265,16.42,24532400,13.268094,V,0.37,0.105
2008-09-25,20.342,20.565,19.968,16.15,23895200,13.049924,V,0.37,0.105
2008-09-26,19.408,19.615,18.811,15.51,51171200,12.532772,V,0.37,0.105
2008-09-29,18.656,18.712,17.292,14.45,78439200,11.676246,V,0.37,0.105
2008-09-30,17.443,19.006,17.443,15.3475,38720400,12.401469,V,0.37,0.105
2008-10-01,18.795,19.213,18.319,15.3275,27054000,12.385305,V,0.37,0.105
2008-10-02,19.024,19.024,17.731,14.3975,35216000,11.633824,V,0.37,0.105
2008-10-03,18.276,18.616,17.422,14.21,58355600,11.482317,V,0.37,0.105
2008-10-06,16.528,17.332,15.547,13.845,87360800,11.187379,V,0.37,0.105
2008-10-07,17.326,17.462,15.661,12.7875,75845600,10.332872,V,0.37,0.105
2008-10-08,15.163,16.84,14.773,13.1575,75210400,10.63185,V,0.37,0.105
2008-10-09,16.642,17.307,15.287,12.4625,42537600,10.070259,V,0.37,0.105
2008-10-10,14.541,16.692,14.541,13,72541600,10.504585,V,0.37,0.105
2008-10-13,17.013,18.254,16.58,14.7175,49433200,11.892398,V,0.37,0.105
2008-10-14,19.182,19.216,17.094,14.4025,53142400,11.637865,V,0.37,0.105
2008-10-15,17.177,17.326,15.015,12.4375,76699200,10.050057,V,0.37,0.105
2008-10-16,15.516,16.5,14.863,13.2675,56062800,10.720735,V,0.37,0.105
2008-10-17,15.934,17.038,15.934,13.055,35098400,10.549026,V,0.37,0.105
2008-10-20,16.494,16.651,15.816,13.0025,35965600,10.506603,V,0.37,0.105
2008-10-21,15.887,16.419,15.559,12.675,28995600,10.241969,V,0.37,0.105
2008-10-22,15.46,16.088,14.851,12.1275,40243600,9.799562,V,0.37,0.105
2008-10-23,15.086,15.33,14.151,12.08,47970000,9.761178,V,0.37,0.105
2008-10-24,13.551,15.005,13.533,11.995,40798800,9.692498,V,0.37,0.105
2008-10-27,14.544,15.222,14.368,11.6475,41901600,9.411703,V,0.25,0.105
2008-10-28,14.82,15.958,14.557,12.4925,58436000,10.094498,V,0.25,0.105
2008-10-29,15.593,16.555,15.318,12.6725,55994400,10.239951,V,0.25,0.105
2008-10-30,15.652,17.375,15.649,13.5625,74913200,10.959108,V,0.25,0.105
2008-10-31,16.673,17.351,16.398,13.8375,40372800,11.18132,V,0.25,0.105
2008-11-03,17.301,17.357,16.06,13.1225,28425200,10.603567,V,0.25,0.105
2008-11-04,16.825,18.703,16.67,14.9525,73603600,12.082292,V,0.25,0.105
2008-11-05,18.034,18.316,17.459,14.1175,44992000,11.407573,V,0.25,0.105
2008-11-06,17.029,17.326,15.698,12.8825,52092800,10.409636,V,0.25,0.105
2008-11-07,16.227,16.955,15.875,13.375,30906400,10.8076,V,0.25,0.105
2008-11-10,17.109,17.109,15.841,12.9975,26516800,10.502563,V,0.25,0.105
2008-11-11,15.776,17.013,15.581,13.4475,32392800,10.866182,V,0.25,0.105
2008-11-12,16.101,17.083,15.711,12.9375,42746000,10.536348,V,0.25,0.21
2008-11-13,15.926,16.755,15.315,13.61,38733600,11.084032,V,0.25,0.21
2008-11-14,16.303,17.497,16.101,13.56,37410400,11.043317,V,0.25,0.21
2008-11-17,16.303,16.647,15.858,13.19,29303200,10.741987,V,0.25,0.21
2008-11-18,16.205,16.908,16.15,13.66,31482800,11.124758,V,0.25,0.21
2008-11-19,16.577,17.141,15.729,12.895,34948000,10.501737,V,0.25,0.21
2008-11-20,15.413,15.748,14.735,12.035,50990000,9.80135,V,0.25,0.21
2008-11-21,15.226,15.226,13.366,11.595,84771200,9.443011,V,0.25,0.21
2008-11-24,14.615,15.349,14.053,12.43,44853600,10.123039,V,0.25,0.21
2008-11-25,15.459,15.646,15.042,12.3825,44959600,10.084354,V,0.25,0.21
2008-11-26,14.983,15.963,14.796,13,27670000,10.587252,V,0.25,0.21
2008-11-28,15.874,16.19,15.708,13.14,10610000,10.701265,V,0.25,0.21
2008-12-01,15.656,15.699,14.633,12.0125,30951600,9.783027,V,0.25,0.21
2008-12-02,14.947,15.275,14.59,12.42,26573200,10.114894,V,0.25,0.21
2008-12-03,14.772,16.193,14.768,13.11,36399600,10.676834,V,0.25,0.21
2008-12-04,15.941,16.193,15.416,12.7025,30484400,10.344963,V,0.25,0.21
2008-12-05,15.272,16.414,14.888,13.295,40991600,10.827497,V,0.25,0.21
2008-12-08,16.699,17.703,16.567,14.04,53093600,11.434227,V,0.25,0.21
2008-12-09,17.037,17.326,16.3,13.3825,32127200,10.898758,V,0.25,0.21
2008-12-10,16.316,16.53,15.64,13.29,30186800,10.823425,V,0.25,0.21
2008-12-11,16.085,16.758,15.877,13.0225,29928400,10.605574,V,0.25,0.21
2008-12-12,15.505,16.549,15.502,13.2375,25100000,10.780672,V,0.25,0.21
2008-12-15,16.211,16.506,15.892,13.1875,21858800,10.73995,V,0.25,0.21
2008-12-16,16.362,16.816,16.19,13.6925,30714400,11.151223,V,0.25,0.21
2008-12-17,16.666,17.19,16.595,13.84,24687600,11.271348,V,0.25,0.21
2008-12-18,16.997,17.249,16.598,13.675,30374800,11.136972,V,0.25,0.21
2008-12-19,16.733,17.261,16.509,13.7425,35585200,11.191945,V,0.25,0.21
2008-12-22,16.841,16.957,16.263,13.4375,14083600,10.943553,V,0.25,0.21
2008-12-23,16.429,16.699,16.306,13.4125,10670400,10.923192,V,0.25,0.21
2008-12-24,16.405,16.5,16.162,13.2225,6529600,10.768455,V,0.25,0.21
2008-12-26,16.202,16.411,15.941,13.3125,6476400,10.841749,V,0.25,0.21
2008-12-29,16.285,16.451,15.941,13.0425,13801600,10.621862,V,0.25,0.21
2008-12-30,16.024,16.024,15.432,12.7475,17095200,10.381614,V,0.25,0.21
2008-12-31,15.536,16.199,15.533,13.1125,16371600,10.678871,V,0.25,0.21
2009-01-02,16.245,16.488,16.036,13.36,13199200,10.880437,V,0.25,0.21
2009-01-05,16.27,16.976,16.27,13.455,16600000,10.957804,V,0.25,0.21
2009-01-06,16.73,17.798,16.73,14.4025,32506400,11.729454,V,0.25,0.21
2009-01-07,17.402,17.789,17.187,14.09,28441600,11.47495,V,0.25,0.21
2009-01-08,17.194,17.283,16.352,13.94,34683600,11.35279,V,0.25,0.21
2009-01-09,17.197,17.286,16.816,13.905,16702400,11.324286,V,0.25,0.21
2009-01-12,16.973,17.237,16.135,13.24,31520400,10.782707,V,0.25,0.21
2009-01-13,16.193,16.374,15.812,13.285,23133200,10.819354,V,0.25,0.21
2009-01-14,15.966,16.15,15.416,12.7425,25246800,10.377542,V,0.25,0.21
2009-01-15,15.465,15.61,14.581,12.345,47446400,10.053819,V,0.25,0.21
2009-01-16,15.051,15.18,13.878,11.8525,69204800,9.652722,V,0.25,0.21
2009-01-20,14.136,14.247,12.911,10.605,59766000,8.636752,V,0.25,0.21
2009-01-21,13.261,13.86,13.108,11.045,50503200,8.995092,V,0.25,0.21
2009-01-22,13.439,14.023,13.27,11.045,31927600,8.995092,V,0.25,0.21
2009-01-23,13.105,13.645,12.825,11.08,22617200,9.023593,V,0.25,0.21
2009-01-26,13.599,13.887,13.052,10.6475,24009200,8.671365,V,0.29,0.21
2009-01-27,13.35,13.565,13.089,11.0375,26436000,8.988982,V,0.29,0.21
2009-01-28,14.093,14.575,13.891,11.805,32089600,9.614038,V,0.29,0.21
2009-01-29,14.102,14.768,13.891,11.5675,26097600,9.420616,V,0.29,0.21
2009-01-30,14.443,15.149,14.385,12.3375,30315200,10.047706,V,0.29,0.21
2009-02-02,14.815,15.346,14.593,12.4925,28544000,10.173939,V,0.29,0.21
2009-02-03,15.413,15.64,14.793,12.0975,28953600,9.852251,V,0.29,0.21
2009-02-04,14.999,15.422,14.907,12.2825,33166400,10.002915,V,0.29,0.21
2009-02-05,16.036,16.914,15.809,13.435,96728400,10.941514,V,0.29,0.21
2009-02-06,16.561,17.19,16.478,13.8525,45907600,11.28153,V,0.29,0.21
2009-02-09,17.043,17.298,16.761,13.83,31874400,11.263205,V,0.29,0.21
2009-02-10,16.923,17.19,16.457,13.4625,38071600,10.963912,V,0.29,0.21
2009-02-11,16.478,16.822,16.295,13.74,23668000,11.277869,V,0.29,0.315
2009-02-12,16.533,17.239,16.173,14.1,34827600,11.57336,V,0.29,0.315
2009-02-13,17.34,17.65,16.831,13.9875,40788000,11.481019,V,0.29,0.315
2009-02-17,16.657,16.813,16.347,13.5625,35581600,11.132176,V,0.29,0.315
2009-02-18,16.621,17.327,16.523,14.0375,36329200,11.522059,V,0.29,0.315
2009-02-19,17.346,17.635,16.901,13.9075,35102400,11.415354,V,0.29,0.315
2009-02-20,16.645,17.084,16.6,13.915,42908000,11.421512,V,0.29,0.315
2009-02-23,17.069,17.312,16.444,13.5625,31967200,11.132176,V,0.29,0.315
2009-02-24,16.551,17.355,16.328,14.0875,43590800,11.563099,V,0.29,0.315
2009-02-25,17.09,17.224,16.794,13.855,34394800,11.372264,V,0.29,0.315
2009-02-26,17.133,17.257,16.688,14.015,35902400,11.503592,V,0.29,0.315
2009-02-27,16.752,17.635,16.752,14.1775,47237200,11.636973,V,0.29,0.315
2009-03-02,17.035,17.352,16.408,13.54,39060000,11.113709,V,0.29,0.315
2009-03-03,16.67,16.944,16.207,13.59,42195600,11.15475,V,0.29,0.315
2009-03-04,16.752,17.017,16.417,13.8225,35775200,11.345588,V,0.29,0.315
2009-03-05,16.615,16.901,16.045,13.355,44144800,10.961859,V,0.29,0.315
2009-03-06,16.374,16.493,14.988,12.5475,60701600,10.299059,V,0.29,0.315
2009-03-09,15.128,15.558,14.845,12.45,33554400,10.21903,V,0.29,0.315
2009-03-10,15.53,16.103,15.409,13.2175,38644400,10.849,V,0.29,0.315
2009-03-11,16.344,16.344,15.387,12.8425,36124400,10.541197,V,0.29,0.315
